token,frequency,total,idf
picture,9,37,1.413693335308005
remain,9,37,1.413693335308005
figure,9,37,1.413693335308005
performed,9,37,1.413693335308005
branches,9,37,1.413693335308005
intended,9,37,1.413693335308005
wide,9,37,1.413693335308005
ideas,9,37,1.413693335308005
emphasis,9,37,1.413693335308005
activities,9,37,1.413693335308005
list,9,37,1.413693335308005
christian,9,37,1.413693335308005
september,9,37,1.413693335308005
allowing,9,37,1.413693335308005
women,9,37,1.413693335308005
permanent,9,37,1.413693335308005
york,9,37,1.413693335308005
unknown,9,37,1.413693335308005
wild,9,37,1.413693335308005
foreign,9,37,1.413693335308005
student,9,37,1.413693335308005
heavily,9,37,1.413693335308005
press,9,37,1.413693335308005
growth,9,37,1.413693335308005
leader,9,37,1.413693335308005
carried,9,37,1.413693335308005
reports,8,37,1.5314763709643886
organized,8,37,1.5314763709643886
effects,8,37,1.5314763709643886
1970s,8,37,1.5314763709643886
project,8,37,1.5314763709643886
saying,8,37,1.5314763709643886
eastern,8,37,1.5314763709643886
unique,8,37,1.5314763709643886
desire,8,37,1.5314763709643886
individuals,8,37,1.5314763709643886
exist,8,37,1.5314763709643886
sign,8,37,1.5314763709643886
films,8,37,1.5314763709643886
theoretical,8,37,1.5314763709643886
s.,8,37,1.5314763709643886
thereby,8,37,1.5314763709643886
nation,8,37,1.5314763709643886
possibility,8,37,1.5314763709643886
s,8,37,1.5314763709643886
expression,8,37,1.5314763709643886
dark,8,37,1.5314763709643886
refer,8,37,1.5314763709643886
image,8,37,1.5314763709643886
agree,8,37,1.5314763709643886
detailed,8,37,1.5314763709643886
mass,8,37,1.5314763709643886
illustrated,8,37,1.5314763709643886
hours,8,37,1.5314763709643886
england,8,37,1.5314763709643886
introduction,8,37,1.5314763709643886
bodies,8,37,1.5314763709643886
river,8,37,1.5314763709643886
acceptance,8,37,1.5314763709643886
expanded,8,37,1.5314763709643886
dating,8,37,1.5314763709643886
specifically,8,37,1.5314763709643886
link,8,37,1.5314763709643886
diverse,8,37,1.5314763709643886
legal,8,37,1.5314763709643886
consistently,8,37,1.5314763709643886
receive,8,37,1.5314763709643886
david,8,37,1.5314763709643886
length,8,37,1.5314763709643886
so-called,8,37,1.5314763709643886
face,8,37,1.5314763709643886
meant,8,37,1.5314763709643886
figures,8,37,1.5314763709643886
politics,8,37,1.5314763709643886
official,8,37,1.5314763709643886
recognize,8,37,1.5314763709643886
announced,8,37,1.5314763709643886
award,8,37,1.5314763709643886
provide,8,37,1.5314763709643886
office,8,37,1.5314763709643886
network,8,37,1.5314763709643886
medicine,8,37,1.5314763709643886
observations,8,37,1.5314763709643886
germany,8,37,1.5314763709643886
i.e,8,37,1.5314763709643886
allows,8,37,1.5314763709643886
night,8,37,1.5314763709643886
fight,8,37,1.5314763709643886
lowest,8,37,1.5314763709643886
upper,8,37,1.5314763709643886
dedicated,8,37,1.5314763709643886
southern,8,37,1.5314763709643886
typical,8,37,1.5314763709643886
entirely,8,37,1.5314763709643886
care,8,37,1.5314763709643886
friend,8,37,1.5314763709643886
discovered,8,37,1.5314763709643886
external,8,37,1.5314763709643886
soil,8,37,1.5314763709643886
beliefs,8,37,1.5314763709643886
you,8,37,1.5314763709643886
nine,8,37,1.5314763709643886
tried,8,37,1.5314763709643886
committee,8,37,1.5314763709643886
grew,8,37,1.5314763709643886
alongside,8,37,1.5314763709643886
distinguish,8,37,1.5314763709643886
conflict,8,37,1.5314763709643886
creation,8,37,1.5314763709643886
wealth,8,37,1.5314763709643886
russian,8,37,1.5314763709643886
michael,8,37,1.5314763709643886
plays,8,37,1.5314763709643886
cause,8,37,1.5314763709643886
keep,8,37,1.5314763709643886
distinguished,8,37,1.5314763709643886
tend,8,37,1.5314763709643886
slowly,8,37,1.5314763709643886
increasingly,8,37,1.5314763709643886
killed,8,37,1.5314763709643886
additional,8,37,1.5314763709643886
teaching,8,37,1.5314763709643886
maintain,8,37,1.5314763709643886
combination,8,37,1.5314763709643886
went,8,37,1.5314763709643886
observation,8,37,1.5314763709643886
medical,8,37,1.5314763709643886
attempts,8,37,1.5314763709643886
questions,8,37,1.5314763709643886
distinction,8,37,1.5314763709643886
colonies,8,37,1.5314763709643886
programs,8,37,1.5314763709643886
yet,8,37,1.5314763709643886
initial,8,37,1.5314763709643886
died,8,37,1.5314763709643886
run,8,37,1.5314763709643886
feature,8,37,1.5314763709643886
views,8,37,1.5314763709643886
california,8,37,1.5314763709643886
advance,8,37,1.5314763709643886
12,8,37,1.5314763709643886
14,8,37,1.5314763709643886
18,8,37,1.5314763709643886
paid,8,37,1.5314763709643886
contemporary,8,37,1.5314763709643886
nearly,8,37,1.5314763709643886
awards,8,37,1.5314763709643886
offered,8,37,1.5314763709643886
money,8,37,1.5314763709643886
serves,8,37,1.5314763709643886
difference,8,37,1.5314763709643886
none,8,37,1.5314763709643886
playing,8,37,1.5314763709643886
24,8,37,1.5314763709643886
25,8,37,1.5314763709643886
20,8,37,1.5314763709643886
easily,8,37,1.5314763709643886
house,8,37,1.5314763709643886
idea,8,37,1.5314763709643886
conducted,8,37,1.5314763709643886
rates,8,37,1.5314763709643886
thomas,8,37,1.5314763709643886
relation,8,37,1.5314763709643886
secret,8,37,1.5314763709643886
becomes,8,37,1.5314763709643886
2006,8,37,1.5314763709643886
2004,8,37,1.5314763709643886
2005,8,37,1.5314763709643886
married,8,37,1.5314763709643886
access,8,37,1.5314763709643886
exchange,8,37,1.5314763709643886
31,8,37,1.5314763709643886
30,8,37,1.5314763709643886
e.g.,8,37,1.5314763709643886
lines,8,37,1.5314763709643886
la,8,37,1.5314763709643886
february,8,37,1.5314763709643886
regularly,8,37,1.5314763709643886
center,8,37,1.5314763709643886
my,8,37,1.5314763709643886
god,8,37,1.5314763709643886
faced,8,37,1.5314763709643886
conference,8,37,1.5314763709643886
expected,8,37,1.5314763709643886
teachers,8,37,1.5314763709643886
suggest,8,37,1.5314763709643886
characters,8,37,1.5314763709643886
apart,8,37,1.5314763709643886
brother,8,37,1.5314763709643886
evolution,8,37,1.5314763709643886
require,8,37,1.5314763709643886
regarding,8,37,1.5314763709643886
changing,8,37,1.5314763709643886
kingdom,8,37,1.5314763709643886
reduced,8,37,1.5314763709643886
follow,8,37,1.5314763709643886
decisions,8,37,1.5314763709643886
belief,8,37,1.5314763709643886
minor,8,37,1.5314763709643886
kind,8,37,1.5314763709643886
achievement,8,37,1.5314763709643886
recently,8,37,1.5314763709643886
initially,8,37,1.5314763709643886
reasons,8,37,1.5314763709643886
lower,8,37,1.5314763709643886
shaped,8,37,1.5314763709643886
essential,8,37,1.5314763709643886
income,8,37,1.5314763709643886
chose,8,37,1.5314763709643886
leaving,8,37,1.5314763709643886
suggests,8,37,1.5314763709643886
covered,8,37,1.5314763709643886
class,8,37,1.5314763709643886
gain,8,37,1.5314763709643886
agreed,8,37,1.5314763709643886
unlike,8,37,1.5314763709643886
fighting,8,37,1.5314763709643886
james,8,37,1.5314763709643886
writings,7,37,1.6650077635889111
prize,7,37,1.6650077635889111
contributed,7,37,1.6650077635889111
hero,7,37,1.6650077635889111
military,7,37,1.6650077635889111
golden,7,37,1.6650077635889111
classification,7,37,1.6650077635889111
concepts,7,37,1.6650077635889111
18th,7,37,1.6650077635889111
democratic,7,37,1.6650077635889111
hidden,7,37,1.6650077635889111
schools,7,37,1.6650077635889111
represents,7,37,1.6650077635889111
financial,7,37,1.6650077635889111
similarly,7,37,1.6650077635889111
responsible,7,37,1.6650077635889111
argue,7,37,1.6650077635889111
academic,7,37,1.6650077635889111
definition,7,37,1.6650077635889111
match,7,37,1.6650077635889111
raised,7,37,1.6650077635889111
resulted,7,37,1.6650077635889111
leave,7,37,1.6650077635889111
team,7,37,1.6650077635889111
address,7,37,1.6650077635889111
studied,7,37,1.6650077635889111
love,7,37,1.6650077635889111
virtue,7,37,1.6650077635889111
winter,7,37,1.6650077635889111
spanish,7,37,1.6650077635889111
open,7,37,1.6650077635889111
structures,7,37,1.6650077635889111
opposite,7,37,1.6650077635889111
knew,7,37,1.6650077635889111
slow,7,37,1.6650077635889111
concentrated,7,37,1.6650077635889111
divine,7,37,1.6650077635889111
scientific,7,37,1.6650077635889111
stone,7,37,1.6650077635889111
industry,7,37,1.6650077635889111
richard,7,37,1.6650077635889111
literary,7,37,1.6650077635889111
director,7,37,1.6650077635889111
paper,7,37,1.6650077635889111
psychology,7,37,1.6650077635889111
exercise,7,37,1.6650077635889111
improved,7,37,1.6650077635889111
connection,7,37,1.6650077635889111
let,7,37,1.6650077635889111
church,7,37,1.6650077635889111
person,7,37,1.6650077635889111
projects,7,37,1.6650077635889111
formal,7,37,1.6650077635889111
bc,7,37,1.6650077635889111
likewise,7,37,1.6650077635889111
ago,7,37,1.6650077635889111
victor,7,37,1.6650077635889111
chosen,7,37,1.6650077635889111
2018,7,37,1.6650077635889111
2014,7,37,1.6650077635889111
agriculture,7,37,1.6650077635889111
collection,7,37,1.6650077635889111
viewed,7,37,1.6650077635889111
edition,7,37,1.6650077635889111
etc,7,37,1.6650077635889111
c.,7,37,1.6650077635889111
command,7,37,1.6650077635889111
sister,7,37,1.6650077635889111
letters,7,37,1.6650077635889111
places,7,37,1.6650077635889111
authority,7,37,1.6650077635889111
told,7,37,1.6650077635889111
daughter,7,37,1.6650077635889111
cited,7,37,1.6650077635889111
lay,7,37,1.6650077635889111
interests,7,37,1.6650077635889111
subjects,7,37,1.6650077635889111
unable,7,37,1.6650077635889111
essentially,7,37,1.6650077635889111
1976,7,37,1.6650077635889111
1972,7,37,1.6650077635889111
contact,7,37,1.6650077635889111
newspapers,7,37,1.6650077635889111
charles,7,37,1.6650077635889111
perceived,7,37,1.6650077635889111
revolution,7,37,1.6650077635889111
economy,7,37,1.6650077635889111
product,7,37,1.6650077635889111
indeed,7,37,1.6650077635889111
significantly,7,37,1.6650077635889111
size,7,37,1.6650077635889111
nearby,7,37,1.6650077635889111
followers,7,37,1.6650077635889111
renewed,7,37,1.6650077635889111
thinking,7,37,1.6650077635889111
treatment,7,37,1.6650077635889111
real,7,37,1.6650077635889111
greatly,7,37,1.6650077635889111
describe,7,37,1.6650077635889111
controlled,7,37,1.6650077635889111
referring,7,37,1.6650077635889111
inspired,7,37,1.6650077635889111
species,7,37,1.6650077635889111
beyond,7,37,1.6650077635889111
event,7,37,1.6650077635889111
7,7,37,1.6650077635889111
passed,7,37,1.6650077635889111
1917,7,37,1.6650077635889111
experiences,7,37,1.6650077635889111
approved,7,37,1.6650077635889111
pictures,7,37,1.6650077635889111
composition,7,37,1.6650077635889111
mathematical,7,37,1.6650077635889111
describing,7,37,1.6650077635889111
department,7,37,1.6650077635889111
independently,7,37,1.6650077635889111
required,7,37,1.6650077635889111
focused,7,37,1.6650077635889111
products,7,37,1.6650077635889111
win,7,37,1.6650077635889111
located,7,37,1.6650077635889111
quality,7,37,1.6650077635889111
soldiers,7,37,1.6650077635889111
winner,7,37,1.6650077635889111
course,7,37,1.6650077635889111
diversity,7,37,1.6650077635889111
destruction,7,37,1.6650077635889111
loss,7,37,1.6650077635889111
phenomena,7,37,1.6650077635889111
library,7,37,1.6650077635889111
medieval,7,37,1.6650077635889111
equally,7,37,1.6650077635889111
artists,7,37,1.6650077635889111
accused,7,37,1.6650077635889111
star,7,37,1.6650077635889111
friends,7,37,1.6650077635889111
affect,7,37,1.6650077635889111
companies,7,37,1.6650077635889111
moral,7,37,1.6650077635889111
call,7,37,1.6650077635889111
operations,7,37,1.6650077635889111
taught,7,37,1.6650077635889111
historian,7,37,1.6650077635889111
somewhat,7,37,1.6650077635889111
explain,7,37,1.6650077635889111
stop,7,37,1.6650077635889111
exception,7,37,1.6650077635889111
defeated,7,37,1.6650077635889111
assigned,7,37,1.6650077635889111
background,7,37,1.6650077635889111
intellectual,7,37,1.6650077635889111
felt,7,37,1.6650077635889111
21st,7,37,1.6650077635889111
construction,7,37,1.6650077635889111
institute,7,37,1.6650077635889111
grow,7,37,1.6650077635889111
argues,7,37,1.6650077635889111
thing,7,37,1.6650077635889111
relative,7,37,1.6650077635889111
august,7,37,1.6650077635889111
maintained,7,37,1.6650077635889111
mark,7,37,1.6650077635889111
characteristics,7,37,1.6650077635889111
movements,7,37,1.6650077635889111
consisted,7,37,1.6650077635889111
audience,7,37,1.6650077635889111
deep,7,37,1.6650077635889111
preserved,7,37,1.6650077635889111
short-lived,7,37,1.6650077635889111
minimum,7,37,1.6650077635889111
purchased,7,37,1.6650077635889111
acts,7,37,1.6650077635889111
blood,7,37,1.6650077635889111
22,7,37,1.6650077635889111
28,7,37,1.6650077635889111
seeking,7,37,1.6650077635889111
mental,7,37,1.6650077635889111
5th,7,37,1.6650077635889111
treated,7,37,1.6650077635889111
depending,7,37,1.6650077635889111
powers,7,37,1.6650077635889111
spent,7,37,1.6650077635889111
shape,7,37,1.6650077635889111
goods,7,37,1.6650077635889111
chicago,7,37,1.6650077635889111
regions,7,37,1.6650077635889111
forest,7,37,1.6650077635889111
chief,7,37,1.6650077635889111
agricultural,7,37,1.6650077635889111
mention,7,37,1.6650077635889111
experienced,7,37,1.6650077635889111
completed,7,37,1.6650077635889111
disease,7,37,1.6650077635889111
reform,7,37,1.6650077635889111
value,7,37,1.6650077635889111
promoted,7,37,1.6650077635889111
1986,7,37,1.6650077635889111
1981,7,37,1.6650077635889111
awarded,7,37,1.6650077635889111
variations,7,37,1.6650077635889111
minutes,7,37,1.6650077635889111
deaths,7,37,1.6650077635889111
detail,7,37,1.6650077635889111
estimated,7,37,1.6650077635889111
represented,7,37,1.6650077635889111
artistic,7,37,1.6650077635889111
henry,7,37,1.6650077635889111
widespread,7,37,1.6650077635889111
philosophical,7,37,1.6650077635889111
serve,7,37,1.6650077635889111
relatively,7,37,1.6650077635889111
1968,7,37,1.6650077635889111
1969,7,37,1.6650077635889111
improve,7,37,1.6650077635889111
containing,7,37,1.6650077635889111
advanced,7,37,1.6650077635889111
setting,7,37,1.6650077635889111
younger,7,37,1.6650077635889111
passage,7,37,1.6650077635889111
environment,7,37,1.6650077635889111
mainly,7,37,1.6650077635889111
factors,7,37,1.6650077635889111
population,7,37,1.6650077635889111
review,7,37,1.6650077635889111
direction,7,37,1.6650077635889111
cast,7,37,1.6650077635889111
granted,7,37,1.6650077635889111
researchers,7,37,1.6650077635889111
actions,7,37,1.6650077635889111
pacific,7,37,1.6650077635889111
respect,7,37,1.6650077635889111
valley,7,37,1.6650077635889111
promote,7,37,1.6650077635889111
5,7,37,1.6650077635889111
calls,7,37,1.6650077635889111
rate,7,37,1.6650077635889111
division,7,37,1.6650077635889111
characterized,7,37,1.6650077635889111
generation,7,37,1.6650077635889111
radical,7,37,1.6650077635889111
measures,7,37,1.6650077635889111
nothing,7,37,1.6650077635889111
sold,7,37,1.6650077635889111
